timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1509653193.296824,Neutral,turnclap,50.01781487464905,False,2,0,0,90854
1509653194.24979,Neutral,turnclap,50.97078084945679,False,5,0,0,91624
1509653195.2548819,Neutral,turnclap,51.97587275505066,False,6,0,0,92894
1509653197.2675369,Neutral,turnclap,53.98852777481079,False,3,0,0,95160
1509653198.2652445,Neutral,turnclap,54.98623538017273,False,1,0,0,95743
1509653199.2686486,Neutral,turnclap,55.98963952064514,False,1,0,0,96593
1509653200.2712533,Bus Driver,turnclap,56.992244243621826,False,4,0,0,97844
1509653201.2765303,Neutral,turnclap,57.99752116203308,False,2,0,0,98818
1509653202.2776692,Neutral,turnclap,58.99866008758545,False,2,0,0,100511
1509653203.4019911,Neutral,turnclap,0.09769177436828613,False,2,0,0,101412
1509653204.3151634,Neutral,turnclap,1.010864019393921,False,2,0,0,102236
1509653205.2908618,Neutral,turnclap,1.9865624904632568,False,4,0,0,103107
1509653206.2874873,Neutral,turnclap,2.9831879138946533,False,4,0,0,104096
1509653207.3882027,Neutral,turnclap,4.0839033126831055,False,4,0,0,106616
1509653209.30691,Neutral,turnclap,6.002610683441162,False,3,0,0,107493
1509653210.310537,Neutral,turnclap,7.006237745285034,False,1,0,0,108274
1509653211.3139386,Neutral,turnclap,8.009639263153076,False,2,0,0,108769
1509653212.3576977,Neutral,turnclap,9.053398370742798,False,1,0,0,109450
1509653213.3263402,Neutral,turnclap,10.022040843963623,False,2,0,0,111215
1509653214.3263645,Neutral,turnclap,11.022065162658691,False,2,0,0,111865
1509653215.3751733,Neutral,turnclap,12.070873975753784,False,3,0,0,112604
1509653216.3293855,Neutral,turnclap,13.025086164474487,False,3,0,0,113717
1509653217.3292718,Neutral,turnclap,14.024972438812256,False,3,0,0,117519
1509653218.4460478,Neutral,turnclap,15.141748428344727,False,3,0,0,118602
1509653220.340553,Neutral,turnclap,17.036253690719604,False,3,0,0,119548
1509653221.3469586,Neutral,turnclap,18.042659282684326,False,2,0,0,120552
1509653222.6150815,Neutral,turnclap,19.310782194137573,False,3,0,0,121439
1509653223.4011211,Neutral,turnclap,20.096821784973145,False,4,0,0,124284
1509653224.360208,Neutral,turnclap,21.055908679962158,False,5,0,0,125647
1509653225.3678796,Neutral,turnclap,22.06358027458191,False,2,0,0,126838
1509653226.4353743,Neutral,turnclap,23.131074905395508,False,0,0,0,127696
1509653227.3835158,Bus Driver,turnclap,24.079216480255127,False,2,0,0,128555
1509653228.3885994,Bus Driver,turnclap,25.08430004119873,False,2,0,0,131128
1509653229.3938096,Front & Back,turnclap,26.089510202407837,False,5,0,0,132436
1509653230.4017253,Front & Back,turnclap,27.097425937652588,False,5,0,0,133793
1509653231.40661,Wave Hands,turnclap,28.10231065750122,False,5,0,0,135148
1509653233.5017364,Bus Driver,turnclap,30.197437047958374,False,4,0,0,136503
1509653234.4391794,Bus Driver,turnclap,31.13488006591797,False,4,0,0,139548
1509955295.7303054,Side Step,windowcleaner360,53.62838649749756,False,0,0,0,-177
1509955297.7435856,Side Step,windowcleaner360,55.641666650772095,False,0,0,0,-776
1509955323.86678,Side Step,windowcleaning,21.763684272766113,False,0,0,0,-875
1509955340.0182738,Side Step,windowcleaning,37.915178060531616,False,0,0,0,-1016
1509955354.0773506,Side Step,windowcleaning,51.974254846572876,False,0,0,0,-1136
1509955376.1909769,Side Step,busdriver,14.086552143096924,False,0,0,0,-1482
1509955392.235995,Side Step,busdriver,30.13157033920288,False,0,0,0,-1588
1509955400.3943288,Side Step,busdriver,38.28990411758423,False,0,0,0,-1741
1509955408.4116807,Side Step,busdriver,46.30725598335266,False,0,0,0,-1833
1509955538.270048,Side Step,windowcleaner360,56.162696838378906,False,0,0,0,-185
1509955546.8418858,Side Step,jumpingjack,4.7333033084869385,False,0,0,0,-282
1509955554.8388495,Side Step,jumpingjack,12.73026704788208,False,0,0,0,-376
1509955567.9812074,Side Step,jumpingjack,25.87262487411499,False,0,0,0,-569
1509955579.18433,Side Step,jumpingjack,37.0757474899292,False,0,0,0,-664
1509955606.715761,Side Step,sidestep,4.605936765670776,False,0,0,0,-1057
1509955616.0045545,Side Step,sidestep,13.89473032951355,False,0,0,0,-1155
1509955622.66648,Side Step,sidestep,20.556655883789062,False,0,0,0,-1253
1509955629.4897592,Side Step,sidestep,27.379935026168823,False,0,0,0,-1454
1509955672.275814,Side Step,windowcleaner360,10.16472339630127,False,0,0,0,-21961
1509955678.9012372,Side Step,windowcleaner360,16.790146589279175,False,0,0,0,-22151
1509955688.309696,Side Step,windowcleaner360,26.19860529899597,False,0,0,0,-22527
1509955696.8259656,Side Step,windowcleaner360,34.71487498283386,False,0,0,0,-22730
1509955710.4481003,Side Step,windowcleaner360,48.33700966835022,False,0,0,0,-22913
1509955718.7902958,Side Step,windowcleaner360,56.67920517921448,False,0,0,0,-23099
1509955735.4980052,Side Step,turnclap,13.385650396347046,False,0,0,0,-23459
1509955794.2007682,Side Step,wavehands,12.087119579315186,False,0,0,0,-44445
1509955818.538275,Side Step,wavehands,36.42462635040283,False,0,0,0,-44678
1509955841.5006244,Side Step,wavehands,59.38697576522827,False,0,0,0,-44911
1509955868.1246638,Side Step,sidestep,26.00814962387085,False,0,0,0,-45385
1509955892.696308,Side Step,sidestep,50.57979369163513,False,0,0,0,-45620
1509955912.2639973,Side Step,sidestep,10.145928621292114,False,0,0,0,-45855
1509955937.370562,Side Step,sidestep,35.252493381500244,False,0,0,0,-46092
1509955962.1503425,Side Step,sidestep,0.03090810775756836,False,0,0,0,-46575
1509955984.0235195,Side Step,sidestep,21.904085159301758,False,0,0,0,-46813
1509955999.7740169,Side Step,sidestep,37.654582500457764,False,0,0,0,-47056
